segmento_id,fecha,hora,tipo_dia,es_fin,precipitacion,entrada_estudiantes,salida_estudiantes,entrada_trabajadores,salida_trabajadores,hora_pico,longitud_km,paradas_cercanas,nivel_congestion,velocidad_kmh,carga_vehicular,construccion_vial
6,2025-11-20,00:00,Thursday,0,0.0,0,0,0,0,0,13.621,6,1,42,564,0
7,2025-11-20,00:00,Thursday,0,0.0,0,0,0,0,0,13.167,2,1,42,458,0
8,2025-11-20,00:00,Thursday,0,0.0,0,0,0,0,0,13.335,2,1,42,202,0
9,2025-11-20,00:00,Thursday,0,0.0,0,0,0,0,0,15.138,4,1,42,344,0
10,2025-11-20,00:00,Thursday,0,0.0,0,0,0,0,0,41.974,1,1,42,146,0
1,2025-11-20,01:00,Thursday,0,0.0,0,0,0,0,0,12.755,6,1,42,349,0
2,2025-11-20,01:00,Thursday,0,0.0,0,0,0,0,0,13.073,4,1,42,490,1
3,2025-11-20,01:00,Thursday,0,0.0,0,0,0,0,0,12.969,3,1,42,384,0
4,2025-11-20,01:00,Thursday,0,0.0,0,0,0,0,0,13.055,5,1,42,397,0
5,2025-11-20,01:00,Thursday,0,0.0,0,0,0,0,0,12.614,3,1,42,553,0
6,2025-11-20,01:00,Thursday,0,0.0,0,0,0,0,0,13.621,6,1,42,630,0
7,2025-11-20,01:00,Thursday,0,0.0,0,0,0,0,0,13.167,2,1,42,282,0
8,2025-11-20,01:00,Thursday,0,0.0,0,0,0,0,0,13.335,2,1,42,89,1
9,2025-11-20,01:00,Thursday,0,0.0,0,0,0,0,0,15.138,4,1,42,474,0
10,2025-11-20,01:00,Thursday,0,0.0,0,0,0,0,0,41.974,1,1,42,579,0
1,2025-11-20,02:00,Thursday,0,0.37,0,0,0,0,0,12.755,6,2,34,452,0
2,2025-11-20,02:00,Thursday,0,0.37,0,0,0,0,0,13.073,4,2,34,542,0
3,2025-11-20,02:00,Thursday,0,0.37,0,0,0,0,0,12.969,3,2,34,385,1
4,2025-11-20,02:00,Thursday,0,0.37,0,0,0,0,0,13.055,5,2,34,552,0
5,2025-11-20,02:00,Thursday,0,0.37,0,0,0,0,0,12.614,3,2,34,211,0
6,2025-11-20,02:00,Thursday,0,0.37,0,0,0,0,0,13.621,6,2,34,577,0
7,2025-11-20,02:00,Thursday,0,0.37,0,0,0,0,0,13.167,2,2,34,296,0
8,2025-11-20,02:00,Thursday,0,0.37,0,0,0,0,0,13.335,2,2,34,561,0
9,2025-11-20,02:00,Thursday,0,0.37,0,0,0,0,0,15.138,4,2,34,590,0
10,2025-11-20,02:00,Thursday,0,0.37,0,0,0,0,0,41.974,1,2,34,793,0
1,2025-11-20,03:00,Thursday,0,0.0,0,0,0,0,0,12.755,6,1,42,130,0
2,2025-11-20,03:00,Thursday,0,0.0,0,0,0,0,0,13.073,4,1,42,124,0
3,2025-11-20,03:00,Thursday,0,0.0,0,0,0,0,0,12.969,3,1,42,538,0
4,2025-11-20,03:00,Thursday,0,0.0,0,0,0,0,0,13.055,5,1,42,66,0
5,2025-11-20,03:00,Thursday,0,0.0,0,0,0,0,0,12.614,3,1,42,379,0
6,2025-11-20,03:00,Thursday,0,0.0,0,0,0,0,0,13.621,6,1,42,549,0
7,2025-11-20,03:00,Thursday,0,0.0,0,0,0,0,0,13.167,2,1,42,462,0
8,2025-11-20,03:00,Thursday,0,0.0,0,0,0,0,0,13.335,2,1,42,581,0
9,2025-11-20,03:00,Thursday,0,0.0,0,0,0,0,0,15.138,4,1,42,172,0
10,2025-11-20,03:00,Thursday,0,0.0,0,0,0,0,0,41.974,1,1,42,297,0
1,2025-11-20,04:00,Thursday,0,0.0,0,0,0,0,0,12.755,6,1,42,332,0
2,2025-11-20,04:00,Thursday,0,0.0,0,0,0,0,0,13.073,4,1,42,93,0
3,2025-11-20,04:00,Thursday,0,0.0,0,0,0,0,0,12.969,3,1,42,380,0
4,2025-11-20,04:00,Thursday,0,0.0,0,0,0,0,0,13.055,5,1,42,66,0
5,2025-11-20,04:00,Thursday,0,0.0,0,0,0,0,0,12.614,3,1,42,195,0
6,2025-11-20,04:00,Thursday,0,0.0,0,0,0,0,0,13.621,6,1,42,267,0
7,2025-11-20,04:00,Thursday,0,0.0,0,0,0,0,0,13.167,2,1,42,219,0
8,2025-11-20,04:00,Thursday,0,0.0,0,0,0,0,0,13.335,2,1,42,457,0
9,2025-11-20,04:00,Thursday,0,0.0,0,0,0,0,0,15.138,4,1,42,256,0
10,2025-11-20,04:00,Thursday,0,0.0,0,0,0,0,0,41.974,1,1,42,604,0
1,2025-11-20,05:00,Thursday,0,7.78,0,0,0,0,0,12.755,6,2,34,748,1
2,2025-11-20,05:00,Thursday,0,7.78,0,0,0,0,0,13.073,4,2,34,444,1
3,2025-11-20,05:00,Thursday,0,7.78,0,0,0,0,0,12.969,3,2,34,184,0
4,2025-11-20,05:00,Thursday,0,7.78,0,0,0,0,0,13.055,5,2,34,323,0
5,2025-11-20,05:00,Thursday,0,7.78,0,0,0,0,0,12.614,3,2,34,188,0
6,2025-11-20,05:00,Thursday,0,7.78,0,0,0,0,0,13.621,6,2,34,249,0
7,2025-11-20,05:00,Thursday,0,7.78,0,0,0,0,0,13.167,2,2,34,270,1
8,2025-11-20,05:00,Thursday,0,7.78,0,0,0,0,0,13.335,2,2,34,548,0
9,2025-11-20,05:00,Thursday,0,7.78,0,0,0,0,0,15.138,4,2,34,729,0
10,2025-11-20,05:00,Thursday,0,7.78,0,0,0,0,0,41.974,1,2,34,795,0
1,2025-11-20,06:00,Thursday,0,0.0,0,0,0,0,1,12.755,6,3,26,847,0
2,2025-11-20,06:00,Thursday,0,0.0,0,0,0,0,1,13.073,4,3,26,898,0
3,2025-11-20,06:00,Thursday,0,0.0,0,0,0,0,1,12.969,3,3,26,539,0
4,2025-11-20,06:00,Thursday,0,0.0,0,0,0,0,1,13.055,5,3,26,438,0
5,2025-11-20,06:00,Thursday,0,0.0,0,0,0,0,1,12.614,3,3,26,661,0
6,2025-11-20,06:00,Thursday,0,0.0,0,0,0,0,1,13.621,6,3,26,138,0
7,2025-11-20,06:00,Thursday,0,0.0,0,0,0,0,1,13.167,2,3,26,545,0
8,2025-11-20,06:00,Thursday,0,0.0,0,0,0,0,1,13.335,2,3,26,777,0
9,2025-11-20,06:00,Thursday,0,0.0,0,0,0,0,1,15.138,4,3,26,695,0
10,2025-11-20,06:00,Thursday,0,0.0,0,0,0,0,1,41.974,1,3,26,887,0
1,2025-11-20,07:00,Thursday,0,0.0,1,0,1,0,1,12.755,6,5,10,235,0
2,2025-11-20,07:00,Thursday,0,0.0,1,0,1,0,1,13.073,4,5,10,1167,0
3,2025-11-20,07:00,Thursday,0,0.0,1,0,1,0,1,12.969,3,5,10,717,0
4,2025-11-20,07:00,Thursday,0,0.0,1,0,1,0,1,13.055,5,5,10,580,0
5,2025-11-20,07:00,Thursday,0,0.0,1,0,1,0,1,12.614,3,5,10,1177,0
6,2025-11-20,07:00,Thursday,0,0.0,1,0,1,0,1,13.621,6,5,10,762,0
7,2025-11-20,07:00,Thursday,0,0.0,1,0,1,0,1,13.167,2,5,10,1090,0
8,2025-11-20,07:00,Thursday,0,0.0,1,0,1,0,1,13.335,2,5,10,777,0
9,2025-11-20,07:00,Thursday,0,0.0,1,0,1,0,1,15.138,4,5,10,407,0
10,2025-11-20,07:00,Thursday,0,0.0,1,0,1,0,1,41.974,1,5,10,887,0
1,2025-11-20,08:00,Thursday,0,0.0,0,0,0,0,1,12.755,6,3,26,735,0
2,2025-11-20,08:00,Thursday,0,0.0,0,0,0,0,1,13.073,4,3,26,737,0
3,2025-11-20,08:00,Thursday,0,0.0,0,0,0,0,1,12.969,3,3,26,188,0
4,2025-11-20,08:00,Thursday,0,0.0,0,0,0,0,1,13.055,5,3,26,929,0
5,2025-11-20,08:00,Thursday,0,0.0,0,0,0,0,1,12.614,3,3,26,524,0
6,2025-11-20,08:00,Thursday,0,0.0,0,0,0,0,1,13.621,6,3,26,157,0
7,2025-11-20,08:00,Thursday,0,0.0,0,0,0,0,1,13.167,2,3,26,779,0
8,2025-11-20,08:00,Thursday,0,0.0,0,0,0,0,1,13.335,2,3,26,670,0
9,2025-11-20,08:00,Thursday,0,0.0,0,0,0,0,1,15.138,4,3,26,847,0
10,2025-11-20,08:00,Thursday,0,0.0,0,0,0,0,1,41.974,1,3,26,799,0
1,2025-11-20,09:00,Thursday,0,3.46,0,0,0,0,0,12.755,6,2,34,268,0
2,2025-11-20,09:00,Thursday,0,3.46,0,0,0,0,0,13.073,4,2,34,497,0
3,2025-11-20,09:00,Thursday,0,3.46,0,0,0,0,0,12.969,3,2,34,753,0
4,2025-11-20,09:00,Thursday,0,3.46,0,0,0,0,0,13.055,5,2,34,646,0
5,2025-11-20,09:00,Thursday,0,3.46,0,0,0,0,0,12.614,3,2,34,456,0
6,2025-11-20,09:00,Thursday,0,3.46,0,0,0,0,0,13.621,6,2,34,425,0
7,2025-11-20,09:00,Thursday,0,3.46,0,0,0,0,0,13.167,2,2,34,704,0
8,2025-11-20,09:00,Thursday,0,3.46,0,0,0,0,0,13.335,2,2,34,686,0
9,2025-11-20,09:00,Thursday,0,3.46,0,0,0,0,0,15.138,4,2,34,368,0
10,2025-11-20,09:00,Thursday,0,3.46,0,0,0,0,0,41.974,1,2,34,417,0
1,2025-11-20,10:00,Thursday,0,0.0,0,0,0,0,0,12.755,6,1,42,583,0
2,2025-11-20,10:00,Thursday,0,0.0,0,0,0,0,0,13.073,4,1,42,427,0
3,2025-11-20,10:00,Thursday,0,0.0,0,0,0,0,0,12.969,3,1,42,257,0
4,2025-11-20,10:00,Thursday,0,0.0,0,0,0,0,0,13.055,5,1,42,176,0
5,2025-11-20,10:00,Thursday,0,0.0,0,0,0,0,0,12.614,3,1,42,417,0
6,2025-11-20,10:00,Thursday,0,0.0,0,0,0,0,0,13.621,6,1,42,75,0
7,2025-11-20,10:00,Thursday,0,0.0,0,0,0,0,0,13.167,2,1,42,301,0
8,2025-11-20,10:00,Thursday,0,0.0,0,0,0,0,0,13.335,2,1,42,504,0
9,2025-11-20,10:00,Thursday,0,0.0,0,0,0,0,0,15.138,4,1,42,399,0
10,2025-11-20,10:00,Thursday,0,0.0,0,0,0,0,0,41.974,1,1,42,611,1
1,2025-11-20,11:00,Thursday,0,0.0,0,0,0,0,0,12.755,6,1,42,267,0
2,2025-11-20,11:00,Thursday,0,0.0,0,0,0,0,0,13.073,4,1,42,465,0
3,2025-11-20,11:00,Thursday,0,0.0,0,0,0,0,0,12.969,3,1,42,555,0
4,2025-11-20,11:00,Thursday,0,0.0,0,0,0,0,0,13.055,5,1,42,452,0
5,2025-11-20,11:00,Thursday,0,0.0,0,0,0,0,0,12.614,3,1,42,478,0
6,2025-11-20,11:00,Thursday,0,0.0,0,0,0,0,0,13.621,6,1,42,417,0
7,2025-11-20,11:00,Thursday,0,0.0,0,0,0,0,0,13.167,2,1,42,237,1
8,2025-11-20,11:00,Thursday,0,0.0,0,0,0,0,0,13.335,2,1,42,358,1
9,2025-11-20,11:00,Thursday,0,0.0,0,0,0,0,0,15.138,4,1,42,475,0
10,2025-11-20,11:00,Thursday,0,0.0,0,0,0,0,0,41.974,1,1,42,201,0
1,2025-11-20,12:00,Thursday,0,0.0,0,0,0,0,0,12.755,6,1,42,321,0
2,2025-11-20,12:00,Thursday,0,0.0,0,0,0,0,0,13.073,4,1,42,357,0
3,2025-11-20,12:00,Thursday,0,0.0,0,0,0,0,0,12.969,3,1,42,323,1
4,2025-11-20,12:00,Thursday,0,0.0,0,0,0,0,0,13.055,5,1,42,569,0
5,2025-11-20,12:00,Thursday,0,0.0,0,0,0,0,0,12.614,3,1,42,241,0
6,2025-11-20,12:00,Thursday,0,0.0,0,0,0,0,0,13.621,6,1,42,578,0
7,2025-11-20,12:00,Thursday,0,0.0,0,0,0,0,0,13.167,2,1,42,228,0
8,2025-11-20,12:00,Thursday,0,0.0,0,0,0,0,0,13.335,2,1,42,492,0
9,2025-11-20,12:00,Thursday,0,0.0,0,0,0,0,0,15.138,4,1,42,618,0
10,2025-11-20,12:00,Thursday,0,0.0,0,0,0,0,0,41.974,1,1,42,85,0
1,2025-11-20,13:00,Thursday,0,0.0,0,0,0,0,0,12.755,6,1,42,462,0
2,2025-11-20,13:00,Thursday,0,0.0,0,0,0,0,0,13.073,4,1,42,110,0
3,2025-11-20,13:00,Thursday,0,0.0,0,0,0,0,0,12.969,3,1,42,68,0
4,2025-11-20,13:00,Thursday,0,0.0,0,0,0,0,0,13.055,5,1,42,211,0
5,2025-11-20,13:00,Thursday,0,0.0,0,0,0,0,0,12.614,3,1,42,200,0
6,2025-11-20,13:00,Thursday,0,0.0,0,0,0,0,0,13.621,6,1,42,231,0
7,2025-11-20,13:00,Thursday,0,0.0,0,0,0,0,0,13.167,2,1,42,457,0
8,2025-11-20,13:00,Thursday,0,0.0,0,0,0,0,0,13.335,2,1,42,78,0
9,2025-11-20,13:00,Thursday,0,0.0,0,0,0,0,0,15.138,4,1,42,299,0
10,2025-11-20,13:00,Thursday,0,0.0,0,0,0,0,0,41.974,1,1,42,66,0
1,2025-11-20,14:00,Thursday,0,0.0,0,0,0,0,0,12.755,6,1,42,141,0
2,2025-11-20,14:00,Thursday,0,0.0,0,0,0,0,0,13.073,4,1,42,520,0
3,2025-11-20,14:00,Thursday,0,0.0,0,0,0,0,0,12.969,3,1,42,620,0
4,2025-11-20,14:00,Thursday,0,0.0,0,0,0,0,0,13.055,5,1,42,491,0
5,2025-11-20,14:00,Thursday,0,0.0,0,0,0,0,0,12.614,3,1,42,184,0
6,2025-11-20,14:00,Thursday,0,0.0,0,0,0,0,0,13.621,6,1,42,375,0
7,2025-11-20,14:00,Thursday,0,0.0,0,0,0,0,0,13.167,2,1,42,477,0
8,2025-11-20,14:00,Thursday,0,0.0,0,0,0,0,0,13.335,2,1,42,525,0
9,2025-11-20,14:00,Thursday,0,0.0,0,0,0,0,0,15.138,4,1,42,213,0
10,2025-11-20,14:00,Thursday,0,0.0,0,0,0,0,0,41.974,1,1,42,325,0
1,2025-11-20,15:00,Thursday,0,0.0,0,0,0,0,0,12.755,6,1,42,640,0
2,2025-11-20,15:00,Thursday,0,0.0,0,0,0,0,0,13.073,4,1,42,383,0
3,2025-11-20,15:00,Thursday,0,0.0,0,0,0,0,0,12.969,3,1,42,413,0
4,2025-11-20,15:00,Thursday,0,0.0,0,0,0,0,0,13.055,5,1,42,582,0
5,2025-11-20,15:00,Thursday,0,0.0,0,0,0,0,0,12.614,3,1,42,396,0
6,2025-11-20,15:00,Thursday,0,0.0,0,0,0,0,0,13.621,6,1,42,172,0
7,2025-11-20,15:00,Thursday,0,0.0,0,0,0,0,0,13.167,2,1,42,252,0
8,2025-11-20,15:00,Thursday,0,0.0,0,0,0,0,0,13.335,2,1,42,195,0
9,2025-11-20,15:00,Thursday,0,0.0,0,0,0,0,0,15.138,4,1,42,609,0
10,2025-11-20,15:00,Thursday,0,0.0,0,0,0,0,0,41.974,1,1,42,97,0
1,2025-11-20,16:00,Thursday,0,0.0,0,0,0,0,1,12.755,6,3,26,389,0
2,2025-11-20,16:00,Thursday,0,0.0,0,0,0,0,1,13.073,4,3,26,929,0
3,2025-11-20,16:00,Thursday,0,0.0,0,0,0,0,1,12.969,3,3,26,347,0
4,2025-11-20,16:00,Thursday,0,0.0,0,0,0,0,1,13.055,5,3,26,237,0
5,2025-11-20,16:00,Thursday,0,0.0,0,0,0,0,1,12.614,3,3,26,355,0
6,2025-11-20,16:00,Thursday,0,0.0,0,0,0,0,1,13.621,6,3,26,425,0
7,2025-11-20,16:00,Thursday,0,0.0,0,0,0,0,1,13.167,2,3,26,393,0
8,2025-11-20,16:00,Thursday,0,0.0,0,0,0,0,1,13.335,2,3,26,619,1
9,2025-11-20,16:00,Thursday,0,0.0,0,0,0,0,1,15.138,4,3,26,558,1
10,2025-11-20,16:00,Thursday,0,0.0,0,0,0,0,1,41.974,1,3,26,589,0
1,2025-11-20,17:00,Thursday,0,0.0,0,1,0,1,1,12.755,6,5,10,352,0
2,2025-11-20,17:00,Thursday,0,0.0,0,1,0,1,1,13.073,4,5,10,627,0
3,2025-11-20,17:00,Thursday,0,0.0,0,1,0,1,1,12.969,3,5,10,415,0
4,2025-11-20,17:00,Thursday,0,0.0,0,1,0,1,1,13.055,5,5,10,272,0
5,2025-11-20,17:00,Thursday,0,0.0,0,1,0,1,1,12.614,3,5,10,615,0
6,2025-11-20,17:00,Thursday,0,0.0,0,1,0,1,1,13.621,6,5,10,970,0
7,2025-11-20,17:00,Thursday,0,0.0,0,1,0,1,1,13.167,2,5,10,537,0
8,2025-11-20,17:00,Thursday,0,0.0,0,1,0,1,1,13.335,2,5,10,720,0
9,2025-11-20,17:00,Thursday,0,0.0,0,1,0,1,1,15.138,4,5,10,660,0
10,2025-11-20,17:00,Thursday,0,0.0,0,1,0,1,1,41.974,1,5,10,1055,0
1,2025-11-20,18:00,Thursday,0,0.0,0,0,0,0,1,12.755,6,3,26,856,0
2,2025-11-20,18:00,Thursday,0,0.0,0,0,0,0,1,13.073,4,3,26,769,0
3,2025-11-20,18:00,Thursday,0,0.0,0,0,0,0,1,12.969,3,3,26,915,0
4,2025-11-20,18:00,Thursday,0,0.0,0,0,0,0,1,13.055,5,3,26,875,0
5,2025-11-20,18:00,Thursday,0,0.0,0,0,0,0,1,12.614,3,3,26,904,0
6,2025-11-20,18:00,Thursday,0,0.0,0,0,0,0,1,13.621,6,3,26,146,0
7,2025-11-20,18:00,Thursday,0,0.0,0,0,0,0,1,13.167,2,3,26,533,0
8,2025-11-20,18:00,Thursday,0,0.0,0,0,0,0,1,13.335,2,3,26,210,0
9,2025-11-20,18:00,Thursday,0,0.0,0,0,0,0,1,15.138,4,3,26,102,0
10,2025-11-20,18:00,Thursday,0,0.0,0,0,0,0,1,41.974,1,3,26,186,0
1,2025-11-20,19:00,Thursday,0,2.02,0,0,0,0,0,12.755,6,2,34,243,0
2,2025-11-20,19:00,Thursday,0,2.02,0,0,0,0,0,13.073,4,2,34,172,0
3,2025-11-20,19:00,Thursday,0,2.02,0,0,0,0,0,12.969,3,2,34,460,0
4,2025-11-20,19:00,Thursday,0,2.02,0,0,0,0,0,13.055,5,2,34,582,0
5,2025-11-20,19:00,Thursday,0,2.02,0,0,0,0,0,12.614,3,2,34,390,0
6,2025-11-20,19:00,Thursday,0,2.02,0,0,0,0,0,13.621,6,2,34,710,0
7,2025-11-20,19:00,Thursday,0,2.02,0,0,0,0,0,13.167,2,2,34,108,0
8,2025-11-20,19:00,Thursday,0,2.02,0,0,0,0,0,13.335,2,2,34,728,1
9,2025-11-20,19:00,Thursday,0,2.02,0,0,0,0,0,15.138,4,2,34,140,0
10,2025-11-20,19:00,Thursday,0,2.02,0,0,0,0,0,41.974,1,2,34,91,0
1,2025-11-20,20:00,Thursday,0,0.0,0,0,0,0,0,12.755,6,1,42,586,0
2,2025-11-20,20:00,Thursday,0,0.0,0,0,0,0,0,13.073,4,1,42,205,0
3,2025-11-20,20:00,Thursday,0,0.0,0,0,0,0,0,12.969,3,1,42,546,0
4,2025-11-20,20:00,Thursday,0,0.0,0,0,0,0,0,13.055,5,1,42,351,0
5,2025-11-20,20:00,Thursday,0,0.0,0,0,0,0,0,12.614,3,1,42,302,0
6,2025-11-20,20:00,Thursday,0,0.0,0,0,0,0,0,13.621,6,1,42,178,0
7,2025-11-20,20:00,Thursday,0,0.0,0,0,0,0,0,13.167,2,1,42,423,0
8,2025-11-20,20:00,Thursday,0,0.0,0,0,0,0,0,13.335,2,1,42,87,0
9,2025-11-20,20:00,Thursday,0,0.0,0,0,0,0,0,15.138,4,1,42,416,0
10,2025-11-20,20:00,Thursday,0,0.0,0,0,0,0,0,41.974,1,1,42,495,0
1,2025-11-20,21:00,Thursday,0,0.0,0,0,0,0,0,12.755,6,1,42,226,0
2,2025-11-20,21:00,Thursday,0,0.0,0,0,0,0,0,13.073,4,1,42,193,0
3,2025-11-20,21:00,Thursday,0,0.0,0,0,0,0,0,12.969,3,1,42,322,0
4,2025-11-20,21:00,Thursday,0,0.0,0,0,0,0,0,13.055,5,1,42,517,0
5,2025-11-20,21:00,Thursday,0,0.0,0,0,0,0,0,12.614,3,1,42,130,0
6,2025-11-20,21:00,Thursday,0,0.0,0,0,0,0,0,13.621,6,1,42,578,1
7,2025-11-20,21:00,Thursday,0,0.0,0,0,0,0,0,13.167,2,1,42,148,0
8,2025-11-20,21:00,Thursday,0,0.0,0,0,0,0,0,13.335,2,1,42,330,0
9,2025-11-20,21:00,Thursday,0,0.0,0,0,0,0,0,15.138,4,1,42,265,0
10,2025-11-20,21:00,Thursday,0,0.0,0,0,0,0,0,41.974,1,1,42,469,0
1,2025-11-20,22:00,Thursday,0,0.0,0,0,0,0,0,12.755,6,1,42,292,0
2,2025-11-20,22:00,Thursday,0,0.0,0,0,0,0,0,13.073,4,1,42,288,0
3,2025-11-20,22:00,Thursday,0,0.0,0,0,0,0,0,12.969,3,1,42,128,0
4,2025-11-20,22:00,Thursday,0,0.0,0,0,0,0,0,13.055,5,1,42,91,0
5,2025-11-20,22:00,Thursday,0,0.0,0,0,0,0,0,12.614,3,1,42,418,0
6,2025-11-20,22:00,Thursday,0,0.0,0,0,0,0,0,13.621,6,1,42,556,0
7,2025-11-20,22:00,Thursday,0,0.0,0,0,0,0,0,13.167,2,1,42,412,1
8,2025-11-20,22:00,Thursday,0,0.0,0,0,0,0,0,13.335,2,1,42,547,0
9,2025-11-20,22:00,Thursday,0,0.0,0,0,0,0,0,15.138,4,1,42,278,0
10,2025-11-20,22:00,Thursday,0,0.0,0,0,0,0,0,41.974,1,1,42,235,1
1,2025-11-20,23:00,Thursday,0,0.0,0,0,0,0,0,12.755,6,1,42,611,0
2,2025-11-20,23:00,Thursday,0,0.0,0,0,0,0,0,13.073,4,1,42,172,0
3,2025-11-20,23:00,Thursday,0,0.0,0,0,0,0,0,12.969,3,1,42,648,0
4,2025-11-20,23:00,Thursday,0,0.0,0,0,0,0,0,13.055,5,1,42,161,0
5,2025-11-20,23:00,Thursday,0,0.0,0,0,0,0,0,12.614,3,1,42,262,0
6,2025-11-20,23:00,Thursday,0,0.0,0,0,0,0,0,13.621,6,1,42,239,0
7,2025-11-20,23:00,Thursday,0,0.0,0,0,0,0,0,13.167,2,1,42,483,0
8,2025-11-20,23:00,Thursday,0,0.0,0,0,0,0,0,13.335,2,1,42,230,0
9,2025-11-20,23:00,Thursday,0,0.0,0,0,0,0,0,15.138,4,1,42,127,0
10,2025-11-20,23:00,Thursday,0,0.0,0,0,0,0,0,41.974,1,1,42,516,0
1,2025-11-21,00:00,Friday,0,0.0,0,0,0,0,0,12.755,6,1,42,72,0
2,2025-11-21,00:00,Friday,0,0.0,0,0,0,0,0,13.073,4,1,42,187,0
3,2025-11-21,00:00,Friday,0,0.0,0,0,0,0,0,12.969,3,1,42,208,0
4,2025-11-21,00:00,Friday,0,0.0,0,0,0,0,0,13.055,5,1,42,146,0
5,2025-11-21,00:00,Friday,0,0.0,0,0,0,0,0,12.614,3,1,42,635,0
6,2025-11-21,00:00,Friday,0,0.0,0,0,0,0,0,13.621,6,1,42,176,0
7,2025-11-21,00:00,Friday,0,0.0,0,0,0,0,0,13.167,2,1,42,526,0
8,2025-11-21,00:00,Friday,0,0.0,0,0,0,0,0,13.335,2,1,42,614,1
9,2025-11-21,00:00,Friday,0,0.0,0,0,0,0,0,15.138,4,1,42,202,0
10,2025-11-21,00:00,Friday,0,0.0,0,0,0,0,0,41.974,1,1,42,292,0
1,2025-11-21,01:00,Friday,0,0.0,0,0,0,0,0,12.755,6,1,42,453,0
2,2025-11-21,01:00,Friday,0,0.0,0,0,0,0,0,13.073,4,1,42,338,0
3,2025-11-21,01:00,Friday,0,0.0,0,0,0,0,0,12.969,3,1,42,395,0
4,2025-11-21,01:00,Friday,0,0.0,0,0,0,0,0,13.055,5,1,42,283,0
5,2025-11-21,01:00,Friday,0,0.0,0,0,0,0,0,12.614,3,1,42,209,0
6,2025-11-21,01:00,Friday,0,0.0,0,0,0,0,0,13.621,6,1,42,89,0
7,2025-11-21,01:00,Friday,0,0.0,0,0,0,0,0,13.167,2,1,42,607,0
8,2025-11-21,01:00,Friday,0,0.0,0,0,0,0,0,13.335,2,1,42,431,0
9,2025-11-21,01:00,Friday,0,0.0,0,0,0,0,0,15.138,4,1,42,526,0
10,2025-11-21,01:00,Friday,0,0.0,0,0,0,0,0,41.974,1,1,42,265,0
1,2025-11-21,02:00,Friday,0,0.0,0,0,0,0,0,12.755,6,1,42,247,0
2,2025-11-21,02:00,Friday,0,0.0,0,0,0,0,0,13.073,4,1,42,313,0
3,2025-11-21,02:00,Friday,0,0.0,0,0,0,0,0,12.969,3,1,42,484,0
4,2025-11-21,02:00,Friday,0,0.0,0,0,0,0,0,13.055,5,1,42,422,0
5,2025-11-21,02:00,Friday,0,0.0,0,0,0,0,0,12.614,3,1,42,451,0
6,2025-11-21,02:00,Friday,0,0.0,0,0,0,0,0,13.621,6,1,42,370,0
7,2025-11-21,02:00,Friday,0,0.0,0,0,0,0,0,13.167,2,1,42,244,0
8,2025-11-21,02:00,Friday,0,0.0,0,0,0,0,0,13.335,2,1,42,444,0
9,2025-11-21,02:00,Friday,0,0.0,0,0,0,0,0,15.138,4,1,42,471,0
10,2025-11-21,02:00,Friday,0,0.0,0,0,0,0,0,41.974,1,1,42,167,0
1,2025-11-21,03:00,Friday,0,0.0,0,0,0,0,0,12.755,6,1,42,373,0
2,2025-11-21,03:00,Friday,0,0.0,0,0,0,0,0,13.073,4,1,42,118,0
3,2025-11-21,03:00,Friday,0,0.0,0,0,0,0,0,12.969,3,1,42,332,0
4,2025-11-21,03:00,Friday,0,0.0,0,0,0,0,0,13.055,5,1,42,401,0
5,2025-11-21,03:00,Friday,0,0.0,0,0,0,0,0,12.614,3,1,42,98,1
6,2025-11-21,03:00,Friday,0,0.0,0,0,0,0,0,13.621,6,1,42,464,0
7,2025-11-21,03:00,Friday,0,0.0,0,0,0,0,0,13.167,2,1,42,504,0
8,2025-11-21,03:00,Friday,0,0.0,0,0,0,0,0,13.335,2,1,42,123,0
9,2025-11-21,03:00,Friday,0,0.0,0,0,0,0,0,15.138,4,1,42,343,0
10,2025-11-21,03:00,Friday,0,0.0,0,0,0,0,0,41.974,1,1,42,127,1
1,2025-11-21,04:00,Friday,0,0.0,0,0,0,0,0,12.755,6,1,42,648,0
2,2025-11-21,04:00,Friday,0,0.0,0,0,0,0,0,13.073,4,1,42,642,0
3,2025-11-21,04:00,Friday,0,0.0,0,0,0,0,0,12.969,3,1,42,271,0
4,2025-11-21,04:00,Friday,0,0.0,0,0,0,0,0,13.055,5,1,42,149,0
5,2025-11-21,04:00,Friday,0,0.0,0,0,0,0,0,12.614,3,1,42,575,0
6,2025-11-21,04:00,Friday,0,0.0,0,0,0,0,0,13.621,6,1,42,209,0
7,2025-11-21,04:00,Friday,0,0.0,0,0,0,0,0,13.167,2,1,42,263,0
8,2025-11-21,04:00,Friday,0,0.0,0,0,0,0,0,13.335,2,1,42,390,0
9,2025-11-21,04:00,Friday,0,0.0,0,0,0,0,0,15.138,4,1,42,185,0
10,2025-11-21,04:00,Friday,0,0.0,0,0,0,0,0,41.974,1,1,42,419,0
1,2025-11-21,05:00,Friday,0,0.0,0,0,0,0,0,12.755,6,1,42,310,0
2,2025-11-21,05:00,Friday,0,0.0,0,0,0,0,0,13.073,4,1,42,143,0
3,2025-11-21,05:00,Friday,0,0.0,0,0,0,0,0,12.969,3,1,42,131,0
4,2025-11-21,05:00,Friday,0,0.0,0,0,0,0,0,13.055,5,1,42,462,0
5,2025-11-21,05:00,Friday,0,0.0,0,0,0,0,0,12.614,3,1,42,293,0
