segmento_id,dia,hora,nivel_congestion,velocidad_kmh,carga_vehicular,construccion_vial,tipo_dia,hora_entrada_est,hora_salida_est,hora_entrada_trab,hora_salida_trab,tipo_vehiculo,ruta_id,orden,paradas_cercanas
7,2025-01-23,22:00,1,59,183,0,Jueves,07:00,12:00,08:00,17:00,bus,R3,1,0.0
8,2025-01-23,22:00,1,63,298,0,Jueves,07:00,12:00,08:00,17:00,carro,R3,2,0.0
9,2025-01-23,22:00,1,55,347,0,Jueves,07:00,12:00,08:00,17:00,bus,R3,3,1.0
10,2025-01-23,22:00,1,64,267,0,Jueves,07:00,12:00,08:00,17:00,moto,R4,1,0.0
1,2025-01-23,23:00,1,61,333,0,Jueves,07:00,12:00,08:00,17:00,moto,R1,1,1.0
1,2025-01-23,23:00,1,61,333,0,Jueves,07:00,12:00,08:00,17:00,moto,R4,3,1.0
2,2025-01-23,23:00,1,55,216,0,Jueves,07:00,12:00,08:00,17:00,carro,R1,2,0.0
3,2025-01-23,23:00,1,56,367,0,Jueves,07:00,12:00,08:00,17:00,carro,R1,3,1.0
3,2025-01-23,23:00,1,56,367,0,Jueves,07:00,12:00,08:00,17:00,carro,R4,2,1.0
4,2025-01-23,23:00,2,47,618,0,Jueves,07:00,12:00,08:00,17:00,bus,R2,1,0.0
5,2025-01-23,23:00,1,56,191,0,Jueves,07:00,12:00,08:00,17:00,carro,R2,2,0.0
6,2025-01-23,23:00,1,62,346,0,Jueves,07:00,12:00,08:00,17:00,carro,R2,3,0.0
7,2025-01-23,23:00,1,58,314,0,Jueves,07:00,12:00,08:00,17:00,carro,R3,1,0.0
8,2025-01-23,23:00,1,63,249,0,Jueves,07:00,12:00,08:00,17:00,bus,R3,2,0.0
9,2025-01-23,23:00,1,59,237,0,Jueves,07:00,12:00,08:00,17:00,moto,R3,3,1.0
10,2025-01-23,23:00,2,45,570,0,Jueves,07:00,12:00,08:00,17:00,carro,R4,1,0.0
1,2025-01-24,00:00,1,64,286,0,Viernes,07:00,12:00,08:00,17:00,bus,R1,1,1.0
1,2025-01-24,00:00,1,64,286,0,Viernes,07:00,12:00,08:00,17:00,bus,R4,3,1.0
2,2025-01-24,00:00,1,58,229,1,Viernes,07:00,12:00,08:00,17:00,carro,R1,2,0.0
3,2025-01-24,00:00,1,58,229,0,Viernes,07:00,12:00,08:00,17:00,carro,R1,3,1.0
3,2025-01-24,00:00,1,58,229,0,Viernes,07:00,12:00,08:00,17:00,carro,R4,2,1.0
4,2025-01-24,00:00,1,62,274,0,Viernes,07:00,12:00,08:00,17:00,moto,R2,1,0.0
5,2025-01-24,00:00,1,61,395,1,Viernes,07:00,12:00,08:00,17:00,carro,R2,2,0.0
6,2025-01-24,00:00,1,55,327,0,Viernes,07:00,12:00,08:00,17:00,moto,R2,3,0.0
7,2025-01-24,00:00,1,57,234,0,Viernes,07:00,12:00,08:00,17:00,bus,R3,1,0.0
8,2025-01-24,00:00,1,63,315,0,Viernes,07:00,12:00,08:00,17:00,bus,R3,2,0.0
9,2025-01-24,00:00,1,58,328,0,Viernes,07:00,12:00,08:00,17:00,moto,R3,3,1.0
10,2025-01-24,00:00,1,60,324,0,Viernes,07:00,12:00,08:00,17:00,carro,R4,1,0.0
1,2025-01-24,01:00,1,59,378,0,Viernes,07:00,12:00,08:00,17:00,bus,R1,1,1.0
1,2025-01-24,01:00,1,59,378,0,Viernes,07:00,12:00,08:00,17:00,bus,R4,3,1.0
2,2025-01-24,01:00,1,61,204,0,Viernes,07:00,12:00,08:00,17:00,carro,R1,2,0.0
3,2025-01-24,01:00,2,51,586,0,Viernes,07:00,12:00,08:00,17:00,carro,R1,3,1.0
3,2025-01-24,01:00,2,51,586,0,Viernes,07:00,12:00,08:00,17:00,carro,R4,2,1.0
4,2025-01-24,01:00,1,63,287,0,Viernes,07:00,12:00,08:00,17:00,moto,R2,1,0.0
5,2025-01-24,01:00,1,58,267,1,Viernes,07:00,12:00,08:00,17:00,moto,R2,2,0.0
6,2025-01-24,01:00,1,63,214,0,Viernes,07:00,12:00,08:00,17:00,moto,R2,3,0.0
7,2025-01-24,01:00,1,63,258,0,Viernes,07:00,12:00,08:00,17:00,bus,R3,1,0.0
8,2025-01-24,01:00,1,62,340,1,Viernes,07:00,12:00,08:00,17:00,bus,R3,2,0.0
9,2025-01-24,01:00,1,55,208,0,Viernes,07:00,12:00,08:00,17:00,bus,R3,3,1.0
10,2025-01-24,01:00,1,63,331,0,Viernes,07:00,12:00,08:00,17:00,moto,R4,1,0.0
1,2025-01-24,02:00,2,49,559,0,Viernes,07:00,12:00,08:00,17:00,carro,R1,1,1.0
1,2025-01-24,02:00,2,49,559,0,Viernes,07:00,12:00,08:00,17:00,carro,R4,3,1.0
2,2025-01-24,02:00,1,60,270,0,Viernes,07:00,12:00,08:00,17:00,carro,R1,2,0.0
3,2025-01-24,02:00,1,63,357,0,Viernes,07:00,12:00,08:00,17:00,bus,R1,3,1.0
3,2025-01-24,02:00,1,63,357,0,Viernes,07:00,12:00,08:00,17:00,bus,R4,2,1.0
4,2025-01-24,02:00,2,53,690,0,Viernes,07:00,12:00,08:00,17:00,carro,R2,1,0.0
5,2025-01-24,02:00,1,61,318,0,Viernes,07:00,12:00,08:00,17:00,moto,R2,2,0.0
6,2025-01-24,02:00,1,59,295,0,Viernes,07:00,12:00,08:00,17:00,moto,R2,3,0.0
7,2025-01-24,02:00,1,55,317,0,Viernes,07:00,12:00,08:00,17:00,carro,R3,1,0.0
8,2025-01-24,02:00,1,62,342,0,Viernes,07:00,12:00,08:00,17:00,moto,R3,2,0.0
9,2025-01-24,02:00,1,61,274,0,Viernes,07:00,12:00,08:00,17:00,carro,R3,3,1.0
10,2025-01-24,02:00,1,55,231,0,Viernes,07:00,12:00,08:00,17:00,moto,R4,1,0.0
1,2025-01-24,03:00,1,64,256,0,Viernes,07:00,12:00,08:00,17:00,moto,R1,1,1.0
1,2025-01-24,03:00,1,64,256,0,Viernes,07:00,12:00,08:00,17:00,moto,R4,3,1.0
2,2025-01-24,03:00,1,64,304,0,Viernes,07:00,12:00,08:00,17:00,bus,R1,2,0.0
3,2025-01-24,03:00,1,60,338,0,Viernes,07:00,12:00,08:00,17:00,bus,R1,3,1.0
3,2025-01-24,03:00,1,60,338,0,Viernes,07:00,12:00,08:00,17:00,bus,R4,2,1.0
4,2025-01-24,03:00,1,62,308,0,Viernes,07:00,12:00,08:00,17:00,bus,R2,1,0.0
5,2025-01-24,03:00,2,49,526,0,Viernes,07:00,12:00,08:00,17:00,moto,R2,2,0.0
6,2025-01-24,03:00,1,63,283,0,Viernes,07:00,12:00,08:00,17:00,bus,R2,3,0.0
7,2025-01-24,03:00,1,60,284,0,Viernes,07:00,12:00,08:00,17:00,moto,R3,1,0.0
8,2025-01-24,03:00,1,63,284,0,Viernes,07:00,12:00,08:00,17:00,bus,R3,2,0.0
9,2025-01-24,03:00,1,60,227,0,Viernes,07:00,12:00,08:00,17:00,bus,R3,3,1.0
10,2025-01-24,03:00,1,57,265,0,Viernes,07:00,12:00,08:00,17:00,bus,R4,1,0.0
1,2025-01-24,04:00,1,58,277,0,Viernes,07:00,12:00,08:00,17:00,moto,R1,1,1.0
1,2025-01-24,04:00,1,58,277,0,Viernes,07:00,12:00,08:00,17:00,moto,R4,3,1.0
2,2025-01-24,04:00,1,56,208,0,Viernes,07:00,12:00,08:00,17:00,bus,R1,2,0.0
3,2025-01-24,04:00,1,59,354,0,Viernes,07:00,12:00,08:00,17:00,bus,R1,3,1.0
3,2025-01-24,04:00,1,59,354,0,Viernes,07:00,12:00,08:00,17:00,bus,R4,2,1.0
4,2025-01-24,04:00,1,57,275,0,Viernes,07:00,12:00,08:00,17:00,carro,R2,1,0.0
5,2025-01-24,04:00,1,58,243,0,Viernes,07:00,12:00,08:00,17:00,carro,R2,2,0.0
6,2025-01-24,04:00,2,47,570,0,Viernes,07:00,12:00,08:00,17:00,bus,R2,3,0.0
7,2025-01-24,04:00,2,48,568,0,Viernes,07:00,12:00,08:00,17:00,carro,R3,1,0.0
8,2025-01-24,04:00,1,64,281,0,Viernes,07:00,12:00,08:00,17:00,bus,R3,2,0.0
9,2025-01-24,04:00,1,63,287,0,Viernes,07:00,12:00,08:00,17:00,moto,R3,3,1.0
10,2025-01-24,04:00,1,62,262,0,Viernes,07:00,12:00,08:00,17:00,carro,R4,1,0.0
1,2025-01-24,05:00,1,62,286,0,Viernes,07:00,12:00,08:00,17:00,bus,R1,1,1.0
1,2025-01-24,05:00,1,62,286,0,Viernes,07:00,12:00,08:00,17:00,bus,R4,3,1.0
2,2025-01-24,05:00,1,57,309,0,Viernes,07:00,12:00,08:00,17:00,moto,R1,2,0.0
3,2025-01-24,05:00,1,60,219,0,Viernes,07:00,12:00,08:00,17:00,moto,R1,3,1.0
3,2025-01-24,05:00,1,60,219,0,Viernes,07:00,12:00,08:00,17:00,moto,R4,2,1.0
4,2025-01-24,05:00,1,56,324,0,Viernes,07:00,12:00,08:00,17:00,bus,R2,1,0.0
5,2025-01-24,05:00,1,62,327,0,Viernes,07:00,12:00,08:00,17:00,moto,R2,2,0.0
6,2025-01-24,05:00,1,58,308,0,Viernes,07:00,12:00,08:00,17:00,carro,R2,3,0.0
7,2025-01-24,05:00,1,63,252,0,Viernes,07:00,12:00,08:00,17:00,carro,R3,1,0.0
8,2025-01-24,05:00,1,62,219,0,Viernes,07:00,12:00,08:00,17:00,bus,R3,2,0.0
9,2025-01-24,05:00,1,62,271,1,Viernes,07:00,12:00,08:00,17:00,bus,R3,3,1.0
10,2025-01-24,05:00,1,62,258,0,Viernes,07:00,12:00,08:00,17:00,moto,R4,1,0.0
1,2025-01-24,06:00,3,36,852,0,Viernes,07:00,12:00,08:00,17:00,carro,R1,1,1.0
1,2025-01-24,06:00,3,36,852,0,Viernes,07:00,12:00,08:00,17:00,carro,R4,3,1.0
2,2025-01-24,06:00,3,44,844,0,Viernes,07:00,12:00,08:00,17:00,bus,R1,2,0.0
3,2025-01-24,06:00,4,25,1119,0,Viernes,07:00,12:00,08:00,17:00,moto,R1,3,1.0
3,2025-01-24,06:00,4,25,1119,0,Viernes,07:00,12:00,08:00,17:00,moto,R4,2,1.0
4,2025-01-24,06:00,4,28,1122,0,Viernes,07:00,12:00,08:00,17:00,moto,R2,1,0.0
5,2025-01-24,06:00,5,19,1325,0,Viernes,07:00,12:00,08:00,17:00,moto,R2,2,0.0
6,2025-01-24,06:00,4,34,1034,0,Viernes,07:00,12:00,08:00,17:00,moto,R2,3,0.0
7,2025-01-24,06:00,3,35,816,0,Viernes,07:00,12:00,08:00,17:00,carro,R3,1,0.0
8,2025-01-24,06:00,3,38,869,0,Viernes,07:00,12:00,08:00,17:00,bus,R3,2,0.0
9,2025-01-24,06:00,3,39,882,0,Viernes,07:00,12:00,08:00,17:00,bus,R3,3,1.0
10,2025-01-24,06:00,4,30,1115,0,Viernes,07:00,12:00,08:00,17:00,carro,R4,1,0.0
1,2025-01-24,07:00,3,39,860,0,Viernes,07:00,12:00,08:00,17:00,moto,R1,1,1.0
1,2025-01-24,07:00,3,39,860,0,Viernes,07:00,12:00,08:00,17:00,moto,R4,3,1.0
2,2025-01-24,07:00,4,34,1181,0,Viernes,07:00,12:00,08:00,17:00,carro,R1,2,0.0
3,2025-01-24,07:00,4,31,1163,0,Viernes,07:00,12:00,08:00,17:00,carro,R1,3,1.0
3,2025-01-24,07:00,4,31,1163,0,Viernes,07:00,12:00,08:00,17:00,carro,R4,2,1.0
4,2025-01-24,07:00,4,30,1156,0,Viernes,07:00,12:00,08:00,17:00,carro,R2,1,0.0
5,2025-01-24,07:00,3,36,838,0,Viernes,07:00,12:00,08:00,17:00,bus,R2,2,0.0
6,2025-01-24,07:00,3,37,802,0,Viernes,07:00,12:00,08:00,17:00,carro,R2,3,0.0
7,2025-01-24,07:00,3,35,846,0,Viernes,07:00,12:00,08:00,17:00,moto,R3,1,0.0
8,2025-01-24,07:00,4,34,1129,0,Viernes,07:00,12:00,08:00,17:00,moto,R3,2,0.0
9,2025-01-24,07:00,3,40,811,0,Viernes,07:00,12:00,08:00,17:00,carro,R3,3,1.0
10,2025-01-24,07:00,4,25,1119,0,Viernes,07:00,12:00,08:00,17:00,moto,R4,1,0.0
1,2025-01-24,08:00,3,40,846,0,Viernes,07:00,12:00,08:00,17:00,moto,R1,1,1.0
1,2025-01-24,08:00,3,40,846,0,Viernes,07:00,12:00,08:00,17:00,moto,R4,3,1.0
2,2025-01-24,08:00,4,31,1190,0,Viernes,07:00,12:00,08:00,17:00,bus,R1,2,0.0
3,2025-01-24,08:00,4,25,1163,0,Viernes,07:00,12:00,08:00,17:00,bus,R1,3,1.0
3,2025-01-24,08:00,4,25,1163,0,Viernes,07:00,12:00,08:00,17:00,bus,R4,2,1.0
4,2025-01-24,08:00,3,35,854,0,Viernes,07:00,12:00,08:00,17:00,bus,R2,1,0.0
5,2025-01-24,08:00,2,49,565,0,Viernes,07:00,12:00,08:00,17:00,carro,R2,2,0.0
6,2025-01-24,08:00,3,41,831,0,Viernes,07:00,12:00,08:00,17:00,bus,R2,3,0.0
7,2025-01-24,08:00,3,35,875,0,Viernes,07:00,12:00,08:00,17:00,carro,R3,1,0.0
8,2025-01-24,08:00,3,43,877,0,Viernes,07:00,12:00,08:00,17:00,moto,R3,2,0.0
9,2025-01-24,08:00,4,27,1087,0,Viernes,07:00,12:00,08:00,17:00,carro,R3,3,1.0
10,2025-01-24,08:00,4,25,1136,0,Viernes,07:00,12:00,08:00,17:00,moto,R4,1,0.0
1,2025-01-24,09:00,1,57,275,0,Viernes,07:00,12:00,08:00,17:00,carro,R1,1,1.0
1,2025-01-24,09:00,1,57,275,0,Viernes,07:00,12:00,08:00,17:00,carro,R4,3,1.0
2,2025-01-24,09:00,1,58,290,0,Viernes,07:00,12:00,08:00,17:00,moto,R1,2,0.0
3,2025-01-24,09:00,1,64,292,0,Viernes,07:00,12:00,08:00,17:00,carro,R1,3,1.0
3,2025-01-24,09:00,1,64,292,0,Viernes,07:00,12:00,08:00,17:00,carro,R4,2,1.0
4,2025-01-24,09:00,1,63,295,0,Viernes,07:00,12:00,08:00,17:00,moto,R2,1,0.0
5,2025-01-24,09:00,1,60,309,0,Viernes,07:00,12:00,08:00,17:00,carro,R2,2,0.0
6,2025-01-24,09:00,1,57,339,0,Viernes,07:00,12:00,08:00,17:00,moto,R2,3,0.0
7,2025-01-24,09:00,1,58,331,0,Viernes,07:00,12:00,08:00,17:00,bus,R3,1,0.0
8,2025-01-24,09:00,1,63,321,0,Viernes,07:00,12:00,08:00,17:00,bus,R3,2,0.0
9,2025-01-24,09:00,2,49,523,0,Viernes,07:00,12:00,08:00,17:00,carro,R3,3,1.0
10,2025-01-24,09:00,1,56,222,0,Viernes,07:00,12:00,08:00,17:00,bus,R4,1,0.0
1,2025-01-24,10:00,1,56,294,0,Viernes,07:00,12:00,08:00,17:00,carro,R1,1,1.0
1,2025-01-24,10:00,1,56,294,0,Viernes,07:00,12:00,08:00,17:00,carro,R4,3,1.0
2,2025-01-24,10:00,1,62,252,0,Viernes,07:00,12:00,08:00,17:00,bus,R1,2,0.0
3,2025-01-24,10:00,1,64,387,0,Viernes,07:00,12:00,08:00,17:00,bus,R1,3,1.0
3,2025-01-24,10:00,1,64,387,0,Viernes,07:00,12:00,08:00,17:00,bus,R4,2,1.0
4,2025-01-24,10:00,1,55,292,0,Viernes,07:00,12:00,08:00,17:00,moto,R2,1,0.0
5,2025-01-24,10:00,1,58,227,0,Viernes,07:00,12:00,08:00,17:00,moto,R2,2,0.0
6,2025-01-24,10:00,1,58,308,0,Viernes,07:00,12:00,08:00,17:00,bus,R2,3,0.0
7,2025-01-24,10:00,1,58,285,0,Viernes,07:00,12:00,08:00,17:00,moto,R3,1,0.0
8,2025-01-24,10:00,1,56,238,0,Viernes,07:00,12:00,08:00,17:00,carro,R3,2,0.0
9,2025-01-24,10:00,1,59,261,0,Viernes,07:00,12:00,08:00,17:00,moto,R3,3,1.0
10,2025-01-24,10:00,1,59,301,0,Viernes,07:00,12:00,08:00,17:00,carro,R4,1,0.0
1,2025-01-24,11:00,1,56,249,0,Viernes,07:00,12:00,08:00,17:00,moto,R1,1,1.0
1,2025-01-24,11:00,1,56,249,0,Viernes,07:00,12:00,08:00,17:00,moto,R4,3,1.0
2,2025-01-24,11:00,1,59,282,0,Viernes,07:00,12:00,08:00,17:00,moto,R1,2,0.0
3,2025-01-24,11:00,1,62,233,0,Viernes,07:00,12:00,08:00,17:00,moto,R1,3,1.0
3,2025-01-24,11:00,1,62,233,0,Viernes,07:00,12:00,08:00,17:00,moto,R4,2,1.0
4,2025-01-24,11:00,1,57,360,0,Viernes,07:00,12:00,08:00,17:00,bus,R2,1,0.0
5,2025-01-24,11:00,1,60,334,0,Viernes,07:00,12:00,08:00,17:00,bus,R2,2,0.0
6,2025-01-24,11:00,1,55,283,0,Viernes,07:00,12:00,08:00,17:00,carro,R2,3,0.0
7,2025-01-24,11:00,1,63,212,0,Viernes,07:00,12:00,08:00,17:00,bus,R3,1,0.0
8,2025-01-24,11:00,1,57,332,0,Viernes,07:00,12:00,08:00,17:00,carro,R3,2,0.0
9,2025-01-24,11:00,1,63,287,0,Viernes,07:00,12:00,08:00,17:00,bus,R3,3,1.0
10,2025-01-24,11:00,1,62,267,0,Viernes,07:00,12:00,08:00,17:00,bus,R4,1,0.0
1,2025-01-24,12:00,3,40,823,0,Viernes,07:00,12:00,08:00,17:00,carro,R1,1,1.0
1,2025-01-24,12:00,3,40,823,0,Viernes,07:00,12:00,08:00,17:00,carro,R4,3,1.0
2,2025-01-24,12:00,2,52,484,0,Viernes,07:00,12:00,08:00,17:00,moto,R1,2,0.0
3,2025-01-24,12:00,2,45,619,0,Viernes,07:00,12:00,08:00,17:00,carro,R1,3,1.0
3,2025-01-24,12:00,2,45,619,0,Viernes,07:00,12:00,08:00,17:00,carro,R4,2,1.0
4,2025-01-24,12:00,3,38,792,0,Viernes,07:00,12:00,08:00,17:00,moto,R2,1,0.0
5,2025-01-24,12:00,1,55,262,0,Viernes,07:00,12:00,08:00,17:00,carro,R2,2,0.0
6,2025-01-24,12:00,3,38,867,0,Viernes,07:00,12:00,08:00,17:00,bus,R2,3,0.0
7,2025-01-24,12:00,2,54,565,0,Viernes,07:00,12:00,08:00,17:00,carro,R3,1,0.0
8,2025-01-24,12:00,3,41,876,0,Viernes,07:00,12:00,08:00,17:00,bus,R3,2,0.0
9,2025-01-24,12:00,2,47,599,0,Viernes,07:00,12:00,08:00,17:00,bus,R3,3,1.0
10,2025-01-24,12:00,3,37,899,0,Viernes,07:00,12:00,08:00,17:00,bus,R4,1,0.0
1,2025-01-24,13:00,1,56,154,0,Viernes,07:00,12:00,08:00,17:00,carro,R1,1,1.0
1,2025-01-24,13:00,1,56,154,0,Viernes,07:00,12:00,08:00,17:00,carro,R4,3,1.0
2,2025-01-24,13:00,2,52,540,0,Viernes,07:00,12:00,08:00,17:00,bus,R1,2,0.0
3,2025-01-24,13:00,2,50,462,0,Viernes,07:00,12:00,08:00,17:00,moto,R1,3,1.0
3,2025-01-24,13:00,2,50,462,0,Viernes,07:00,12:00,08:00,17:00,moto,R4,2,1.0
4,2025-01-24,13:00,2,51,480,0,Viernes,07:00,12:00,08:00,17:00,moto,R2,1,0.0
5,2025-01-24,13:00,3,43,831,0,Viernes,07:00,12:00,08:00,17:00,moto,R2,2,0.0
6,2025-01-24,13:00,2,54,501,0,Viernes,07:00,12:00,08:00,17:00,bus,R2,3,0.0
7,2025-01-24,13:00,2,52,483,0,Viernes,07:00,12:00,08:00,17:00,bus,R3,1,0.0
8,2025-01-24,13:00,3,35,841,0,Viernes,07:00,12:00,08:00,17:00,moto,R3,2,0.0
9,2025-01-24,13:00,2,49,577,1,Viernes,07:00,12:00,08:00,17:00,carro,R3,3,1.0
10,2025-01-24,13:00,2,50,588,0,Viernes,07:00,12:00,08:00,17:00,bus,R4,1,0.0
1,2025-01-24,14:00,1,62,270,0,Viernes,07:00,12:00,08:00,17:00,carro,R1,1,1.0
1,2025-01-24,14:00,1,62,270,0,Viernes,07:00,12:00,08:00,17:00,carro,R4,3,1.0
2,2025-01-24,14:00,1,63,195,0,Viernes,07:00,12:00,08:00,17:00,bus,R1,2,0.0
3,2025-01-24,14:00,1,64,322,0,Viernes,07:00,12:00,08:00,17:00,moto,R1,3,1.0
3,2025-01-24,14:00,1,64,322,0,Viernes,07:00,12:00,08:00,17:00,moto,R4,2,1.0
4,2025-01-24,14:00,1,58,283,0,Viernes,07:00,12:00,08:00,17:00,carro,R2,1,0.0
5,2025-01-24,14:00,2,48,578,0,Viernes,07:00,12:00,08:00,17:00,bus,R2,2,0.0
6,2025-01-24,14:00,1,58,222,0,Viernes,07:00,12:00,08:00,17:00,bus,R2,3,0.0
7,2025-01-24,14:00,1,59,213,0,Viernes,07:00,12:00,08:00,17:00,moto,R3,1,0.0
8,2025-01-24,14:00,1,59,393,0,Viernes,07:00,12:00,08:00,17:00,bus,R3,2,0.0
9,2025-01-24,14:00,1,56,359,0,Viernes,07:00,12:00,08:00,17:00,carro,R3,3,1.0
10,2025-01-24,14:00,1,57,231,0,Viernes,07:00,12:00,08:00,17:00,moto,R4,1,0.0
1,2025-01-24,15:00,1,60,299,0,Viernes,07:00,12:00,08:00,17:00,bus,R1,1,1.0
1,2025-01-24,15:00,1,60,299,0,Viernes,07:00,12:00,08:00,17:00,bus,R4,3,1.0
2,2025-01-24,15:00,1,64,272,0,Viernes,07:00,12:00,08:00,17:00,carro,R1,2,0.0
3,2025-01-24,15:00,1,62,284,0,Viernes,07:00,12:00,08:00,17:00,carro,R1,3,1.0
3,2025-01-24,15:00,1,62,284,0,Viernes,07:00,12:00,08:00,17:00,carro,R4,2,1.0
4,2025-01-24,15:00,1,61,250,0,Viernes,07:00,12:00,08:00,17:00,bus,R2,1,0.0
5,2025-01-24,15:00,1,58,316,0,Viernes,07:00,12:00,08:00,17:00,carro,R2,2,0.0
6,2025-01-24,15:00,1,59,236,0,Viernes,07:00,12:00,08:00,17:00,moto,R2,3,0.0
7,2025-01-24,15:00,1,62,249,0,Viernes,07:00,12:00,08:00,17:00,moto,R3,1,0.0
8,2025-01-24,15:00,1,58,304,0,Viernes,07:00,12:00,08:00,17:00,carro,R3,2,0.0
9,2025-01-24,15:00,1,61,278,0,Viernes,07:00,12:00,08:00,17:00,moto,R3,3,1.0
10,2025-01-24,15:00,1,55,321,0,Viernes,07:00,12:00,08:00,17:00,moto,R4,1,0.0
1,2025-01-24,16:00,4,30,1112,0,Viernes,07:00,12:00,08:00,17:00,bus,R1,1,1.0
1,2025-01-24,16:00,4,30,1112,0,Viernes,07:00,12:00,08:00,17:00,bus,R4,3,1.0
2,2025-01-24,16:00,5,18,1384,0,Viernes,07:00,12:00,08:00,17:00,carro,R1,2,0.0
3,2025-01-24,16:00,4,30,1089,0,Viernes,07:00,12:00,08:00,17:00,carro,R1,3,1.0
3,2025-01-24,16:00,4,30,1089,0,Viernes,07:00,12:00,08:00,17:00,carro,R4,2,1.0
4,2025-01-24,16:00,5,21,1407,0,Viernes,07:00,12:00,08:00,17:00,bus,R2,1,0.0
5,2025-01-24,16:00,4,27,1123,0,Viernes,07:00,12:00,08:00,17:00,bus,R2,2,0.0
6,2025-01-24,16:00,4,28,1195,0,Viernes,07:00,12:00,08:00,17:00,carro,R2,3,0.0
7,2025-01-24,16:00,5,22,1383,0,Viernes,07:00,12:00,08:00,17:00,moto,R3,1,0.0
8,2025-01-24,16:00,5,17,1379,0,Viernes,07:00,12:00,08:00,17:00,carro,R3,2,0.0
9,2025-01-24,16:00,4,25,1085,0,Viernes,07:00,12:00,08:00,17:00,carro,R3,3,1.0
10,2025-01-24,16:00,4,32,1103,0,Viernes,07:00,12:00,08:00,17:00,bus,R4,1,0.0
1,2025-01-24,17:00,5,18,1389,0,Viernes,07:00,12:00,08:00,17:00,carro,R1,1,1.0
1,2025-01-24,17:00,5,18,1389,0,Viernes,07:00,12:00,08:00,17:00,carro,R4,3,1.0
2,2025-01-24,17:00,5,19,1356,0,Viernes,07:00,12:00,08:00,17:00,bus,R1,2,0.0
3,2025-01-24,17:00,4,28,1153,0,Viernes,07:00,12:00,08:00,17:00,carro,R1,3,1.0
3,2025-01-24,17:00,4,28,1153,0,Viernes,07:00,12:00,08:00,17:00,carro,R4,2,1.0
4,2025-01-24,17:00,4,26,1146,0,Viernes,07:00,12:00,08:00,17:00,moto,R2,1,0.0
5,2025-01-24,17:00,4,28,1227,0,Viernes,07:00,12:00,08:00,17:00,carro,R2,2,0.0
6,2025-01-24,17:00,3,39,851,0,Viernes,07:00,12:00,08:00,17:00,moto,R2,3,0.0
7,2025-01-24,17:00,4,25,1182,0,Viernes,07:00,12:00,08:00,17:00,carro,R3,1,0.0
8,2025-01-24,17:00,4,27,1157,0,Viernes,07:00,12:00,08:00,17:00,bus,R3,2,0.0
9,2025-01-24,17:00,4,31,1110,0,Viernes,07:00,12:00,08:00,17:00,carro,R3,3,1.0
10,2025-01-24,17:00,3,40,817,0,Viernes,07:00,12:00,08:00,17:00,moto,R4,1,0.0
1,2025-01-24,18:00,5,17,1323,0,Viernes,07:00,12:00,08:00,17:00,carro,R1,1,1.0
1,2025-01-24,18:00,5,17,1323,0,Viernes,07:00,12:00,08:00,17:00,carro,R4,3,1.0
2,2025-01-24,18:00,5,21,1417,0,Viernes,07:00,12:00,08:00,17:00,bus,R1,2,0.0
3,2025-01-24,18:00,5,19,1440,0,Viernes,07:00,12:00,08:00,17:00,carro,R1,3,1.0
3,2025-01-24,18:00,5,19,1440,0,Viernes,07:00,12:00,08:00,17:00,carro,R4,2,1.0
4,2025-01-24,18:00,5,21,1431,0,Viernes,07:00,12:00,08:00,17:00,moto,R2,1,0.0
5,2025-01-24,18:00,5,22,1459,0,Viernes,07:00,12:00,08:00,17:00,carro,R2,2,0.0
6,2025-01-24,18:00,4,29,1159,0,Viernes,07:00,12:00,08:00,17:00,moto,R2,3,0.0
7,2025-01-24,18:00,5,17,1438,0,Viernes,07:00,12:00,08:00,17:00,bus,R3,1,0.0
8,2025-01-24,18:00,5,17,1401,0,Viernes,07:00,12:00,08:00,17:00,moto,R3,2,0.0
9,2025-01-24,18:00,4,31,1110,0,Viernes,07:00,12:00,08:00,17:00,carro,R3,3,1.0
10,2025-01-24,18:00,4,26,1085,0,Viernes,07:00,12:00,08:00,17:00,bus,R4,1,0.0
1,2025-01-24,19:00,1,61,279,0,Viernes,07:00,12:00,08:00,17:00,carro,R1,1,1.0
1,2025-01-24,19:00,1,61,279,0,Viernes,07:00,12:00,08:00,17:00,carro,R4,3,1.0
2,2025-01-24,19:00,1,56,296,0,Viernes,07:00,12:00,08:00,17:00,carro,R1,2,0.0
3,2025-01-24,19:00,1,57,281,0,Viernes,07:00,12:00,08:00,17:00,carro,R1,3,1.0
3,2025-01-24,19:00,1,57,281,0,Viernes,07:00,12:00,08:00,17:00,carro,R4,2,1.0
4,2025-01-24,19:00,1,62,199,0,Viernes,07:00,12:00,08:00,17:00,moto,R2,1,0.0
5,2025-01-24,19:00,1,55,243,0,Viernes,07:00,12:00,08:00,17:00,bus,R2,2,0.0
6,2025-01-24,19:00,1,55,249,0,Viernes,07:00,12:00,08:00,17:00,carro,R2,3,0.0
7,2025-01-24,19:00,1,59,228,0,Viernes,07:00,12:00,08:00,17:00,carro,R3,1,0.0
8,2025-01-24,19:00,1,63,222,0,Viernes,07:00,12:00,08:00,17:00,moto,R3,2,0.0
9,2025-01-24,19:00,1,58,242,0,Viernes,07:00,12:00,08:00,17:00,carro,R3,3,1.0
10,2025-01-24,19:00,2,47,538,0,Viernes,07:00,12:00,08:00,17:00,bus,R4,1,0.0
